paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
1,3453064,3453247,"Mr. Bankhead said the crime scenes indicated that the killer was ""very methodical.""",GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical.,"Mr. Bankhead said the crime scenes indicated that the killer was ""very methodical."" GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical.",true
1,1619275,1619419,"Mr. Berg says in an advertisement for it, ""More than my remembrances, this book intends to convey hers.""","In an advertisement for the book, Berg says, ""More than my remembrances, this book intends to convey hers.""","Mr. Berg says in an advertisement for it, ""More than my remembrances, this book intends to convey hers."" In an advertisement for the book, Berg says, ""More than my remembrances, this book intends to convey hers.""",true
0,3366214,3366092,"A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron.","A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.","A seventh victim, a woman, died Tuesday night in the burn unit at childrens Hospital Medical Center of Akron. A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.",false
1,1306668,1306618,"Maddox, 87, cracked two ribs when he fell about 10 days ago at an assisted living home where he was recovering from intestinal surgery, Virginia Carnes said.","Maddox, who had battled cancer since 1983, cracked two ribs earlier this month when he fell at an assisted living home where he was recovering from surgery.","Maddox, 87, cracked two ribs when he fell about 10 days ago at an assisted living home where he was recovering from intestinal surgery, Virginia Carnes said. Maddox, who had battled cancer since 1983, cracked two ribs earlier this month when he fell at an assisted living home where he was recovering from surgery.",true
1,1263434,1263562,Only two bidders of the six have expressed interest in the whole pie - oil tycoon Marvin Davis and Seagram heir Edgar Bronfman Jr.,Only two of the bidders have so far expressed interest in buying all the assets -- Davis and Bronfman.,Only two bidders of the six have expressed interest in the whole pie - oil tycoon Marvin Davis and Seagram heir Edgar Bronfman Jr. Only two of the bidders have so far expressed interest in buying all the assets -- Davis and Bronfman.,true
1,2854483,2854528,People who have this disorder absorb excessive amounts of iron which can lead to organ damage.,Haemochromatosis is a disorder in which people absorb excessive amounts of iron which can lead to organ damage.,People who have this disorder absorb excessive amounts of iron which can lead to organ damage. Haemochromatosis is a disorder in which people absorb excessive amounts of iron which can lead to organ damage.,true
1,2820354,2820518,"He was eventually taken to London's Hammersmith hospital, where doctors regulated Blair's heart beat via electric shock.","He was taken to Hammersmith hospital, where doctors regulated Blair's heart beat via electric shock in a procedure called ""cardio-version"".","He was eventually taken to London's Hammersmith hospital, where doctors regulated Blair's heart beat via electric shock. He was taken to Hammersmith hospital, where doctors regulated Blair's heart beat via electric shock in a procedure called ""cardio-version"".",true
1,2886542,2886524,"Yesterday, shares closed up 29 cents, or 0.54 percent, at $54.32.","Amazon's shares yesterday closed at $54.32 on the Nasdaq Stock Market, up 29 cents.","Yesterday, shares closed up 29 cents, or 0.54 percent, at $54.32. Amazon's shares yesterday closed at $54.32 on the Nasdaq Stock Market, up 29 cents.",true
0,1151081,1151065,The company's chief executive retired and chief financial officer resigned.,"A third executive, chief operating officer David Glenn was fired.","The company's chief executive retired and chief financial officer resigned. A third executive, chief operating officer David Glenn was fired.",false
1,2916184,2916154,"Russian Yuri Malenchenko, American Edward Lu and Pedro Duque of Spain landed in their Soyuz TMA-2 capsule at 0240 GMT.","Russian Yuri Malenchenko, American Edward Lu and Spain's Pedro Duque came down in their Soyuz TMA-2 capsule at 2:40 a.m. GMT.","Russian Yuri Malenchenko, American Edward Lu and Pedro Duque of Spain landed in their Soyuz TMA-2 capsule at 0240 GMT. Russian Yuri Malenchenko, American Edward Lu and Spain's Pedro Duque came down in their Soyuz TMA-2 capsule at 2:40 a.m. GMT.",true
1,1694716,1694679,Token-issuing framework provides capabilities that build on WS-Security and define extensions to request and issue security tokens and to manage trust relationships and secure conversations.,"Within WSE 2.0, WS-Trust, WS-SecureConversation build on WS-Security and define extensions to request and issue security tokens and to manage relationships and secure conversations.","Token-issuing framework provides capabilities that build on WS-Security and define extensions to request and issue security tokens and to manage trust relationships and secure conversations. Within WSE 2.0, WS-Trust, WS-SecureConversation build on WS-Security and define extensions to request and issue security tokens and to manage relationships and secure conversations.",true
1,1120681,1120716,"Gordon stressed that his bill ""is a lesson-learned bill and not a reflection on Admiral Gehman's handling of the Columbia investigation.""","But Gordon emphasized that the legislation he introduced last week is ""a lesson-learned bill and not a reflection on Admiral (Harold) Gehman's handling of the Columbia investigation.""","Gordon stressed that his bill ""is a lesson-learned bill and not a reflection on Admiral Gehman's handling of the Columbia investigation."" But Gordon emphasized that the legislation he introduced last week is ""a lesson-learned bill and not a reflection on Admiral (Harold) Gehman's handling of the Columbia investigation.""",true
1,1840006,1840048,Randall Simon singled to right for the second run.,Randall Simon followed with an RBI single to right.,Randall Simon singled to right for the second run. Randall Simon followed with an RBI single to right.,true
0,543292,543234,"Russia had closed checkpoints on parts of the border with China and Mongolia until June 4, Itar-Tass news agency said.","Russia has closed dozens of checkpoints on the border with China and Mongolia, which has also reported SARS cases, until June 4, Itar-Tass news agency said.","Russia had closed checkpoints on parts of the border with China and Mongolia until June 4, Itar-Tass news agency said. Russia has closed dozens of checkpoints on the border with China and Mongolia, which has also reported SARS cases, until June 4, Itar-Tass news agency said.",false
1,758335,758269,"Congress twice passed partial birth bans, but former President Bill Clinton (news - web sites), citing the need for a health exception, vetoed both measures.","Congress passed the measure twice and President Bill Clinton (news - web sites), citing the lack of a health exception, vetoed it.","Congress twice passed partial birth bans, but former President Bill Clinton (news - web sites), citing the need for a health exception, vetoed both measures. Congress passed the measure twice and President Bill Clinton (news - web sites), citing the lack of a health exception, vetoed it.",true
1,2529415,2529304,His protest led to a 47-hour standoff with police that caused huge traffic jams in downtown Washington and northern Virginia.,His protest triggered a 47-hour standoff with police that led to huge traffic jams as commuters backed up in downtown Washington and Northern Virginia.,His protest led to a 47-hour standoff with police that caused huge traffic jams in downtown Washington and northern Virginia. His protest triggered a 47-hour standoff with police that led to huge traffic jams as commuters backed up in downtown Washington and Northern Virginia.,true
0,186673,186613,"Lucent's stock shed 6 cents, or 2.7 percent, to close at $2.15 after heavy trading on the New York Stock Exchange on Friday.",Lucent's stock was up a penny at $2.22 in heavy trading on the New York Stock Exchange on Friday afternoon.,"Lucent's stock shed 6 cents, or 2.7 percent, to close at $2.15 after heavy trading on the New York Stock Exchange on Friday. Lucent's stock was up a penny at $2.22 in heavy trading on the New York Stock Exchange on Friday afternoon.",false
1,2848296,2848358,"They were an inspirational couple, selfless and courageous, said the Oscar-winning film director.","He said: “They were an inspirational couple, selfless and courageous.","They were an inspirational couple, selfless and courageous, said the Oscar-winning film director. He said: “They were an inspirational couple, selfless and courageous.",true
1,2164195,2164454,But Advani said Pakistan should prove its sincerity by handing over suspects wanted by New Delhi in connection with previous bombings in India.,Advani said Pakistan should prove its sincerity by handing over suspects wanted by New Delhi for past bombings.,But Advani said Pakistan should prove its sincerity by handing over suspects wanted by New Delhi in connection with previous bombings in India. Advani said Pakistan should prove its sincerity by handing over suspects wanted by New Delhi for past bombings.,true
0,1319631,1319681,"Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents, citing recent tax legislation as a primary factor behind the move.","In addition, Goldman raised its quarterly dividend to 25 cents a share, up from 13 cents previously.","Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents, citing recent tax legislation as a primary factor behind the move. In addition, Goldman raised its quarterly dividend to 25 cents a share, up from 13 cents previously.",false
0,2797312,2797224,President Bush on Saturday became the first American president to address a joint session of the Philippine National Congress since Dwight Eisenhower in 1960.,"But success requires more than American assistance, Bush said in the first speech to a joint session of Philippine Congress by a U.S. president since Dwight Eisenhower in 1960.","President Bush on Saturday became the first American president to address a joint session of the Philippine National Congress since Dwight Eisenhower in 1960. But success requires more than American assistance, Bush said in the first speech to a joint session of Philippine Congress by a U.S. president since Dwight Eisenhower in 1960.",false
1,1048622,1048759,Rescue workers had to scrounge for boats to retrieve residents stranded by high water.,Wagner and Wolford both said that rescue workers were scrounging for boats to retrieve residents stranded by high water.,Rescue workers had to scrounge for boats to retrieve residents stranded by high water. Wagner and Wolford both said that rescue workers were scrounging for boats to retrieve residents stranded by high water.,true
1,554948,554625,"Tom Kasmer, a 14-year-old from Belmont, N.C., got a word that sounded like ""zistee"" during yesterday's competition.","The 14-year-old national spelling finalist who attends school in Belmont, N.C., got a word that sounded like ""zistee"" during competition Wednesday.","Tom Kasmer, a 14-year-old from Belmont, N.C., got a word that sounded like ""zistee"" during yesterday's competition. The 14-year-old national spelling finalist who attends school in Belmont, N.C., got a word that sounded like ""zistee"" during competition Wednesday.",true
1,2528,2912,"The capsule landed on its side and drifted about 12 metres, probably dragged by the main parachute.",The capsule ended up on its side and appeared to have been dragged about 40ft by the main parachute after landing.,"The capsule landed on its side and drifted about 12 metres, probably dragged by the main parachute. The capsule ended up on its side and appeared to have been dragged about 40ft by the main parachute after landing.",true
1,3311600,3311633,Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty.,Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan.,Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty. Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan.,true
1,2007711,2007677,"His decision means that the case against Gary Lee Sampson, including the capital charges against him, will be tried in September.","That means the case against Gary Lee Sampson, including the capital charges, will now to trial in September.","His decision means that the case against Gary Lee Sampson, including the capital charges against him, will be tried in September. That means the case against Gary Lee Sampson, including the capital charges, will now to trial in September.",true
0,582690,582670,Enron spokesman Eric Thode declined to comment on the mediation order.,"We think it's great news, said Enron spokesman Eric Thode.","Enron spokesman Eric Thode declined to comment on the mediation order. We think it's great news, said Enron spokesman Eric Thode.",false
1,1219395,1219620,The industry censor forbade the sexual innuendo contained in the play and would not allow the characters to sleep together.,The industry censor forbade the sexual innuendo of the play and would not allow Ewell's character to sleep with Monroe's.,The industry censor forbade the sexual innuendo contained in the play and would not allow the characters to sleep together. The industry censor forbade the sexual innuendo of the play and would not allow Ewell's character to sleep with Monroe's.,true
1,425412,425310,The survey that found it covered only a narrow slice of the sky.,The survey which uncovered the star only covered a narrow slice of the sky.,The survey that found it covered only a narrow slice of the sky. The survey which uncovered the star only covered a narrow slice of the sky.,true
1,2702353,2702573,"Doctors say one or both boys may die, and that some brain damage is possible if they survive.","Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.","Doctors say one or both boys may die, and that some brain damage is possible if they survive. Doctors said that one or both of the boys may die and that if they survive, some brain damage is possible.",true
1,2760846,2760812,The dollar rose 0.6 percent to 109.54 yen<JPY=> and climbed more than 1 percent to 1.3315 Swiss francs<CHF=>.,The dollar rose around 0.6 percent against the Japanese currency to 109.51 yen <JPY=> and climbed 1 percent against the Swiss franc to 1.3302 francs <CHF=>.,The dollar rose 0.6 percent to 109.54 yen<JPY=> and climbed more than 1 percent to 1.3315 Swiss francs<CHF=>. The dollar rose around 0.6 percent against the Japanese currency to 109.51 yen <JPY=> and climbed 1 percent against the Swiss franc to 1.3302 francs <CHF=>.,true
0,1607481,1607344,Germans account for more than 40 percent of foreign visitors coming to Italy.,Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,Germans account for more than 40 percent of foreign visitors coming to Italy. Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,false
1,1330381,1330521,"They had published an advertisement on the Internet on June 10, offering the cargo for sale, he added.","On June 10, the ship's owners had published an advertisement on the Internet, offering the explosives for sale.","They had published an advertisement on the Internet on June 10, offering the cargo for sale, he added. On June 10, the ship's owners had published an advertisement on the Internet, offering the explosives for sale.",true
0,424711,424638,The bonds traded to below 60 percent of face value earlier this year.,They traded down early this year to 60 percent of face value on fears Aquila may default.,The bonds traded to below 60 percent of face value earlier this year. They traded down early this year to 60 percent of face value on fears Aquila may default.,false
0,50553,50517,"Fighting has continued sporadically in the west, where it is complicated by the presence of battle-hardened Liberians on both sides.",Both are in the cocoa-growing west of the world's top producer in a region where fighting is complicated by the presence of Liberians on both sides.,"Fighting has continued sporadically in the west, where it is complicated by the presence of battle-hardened Liberians on both sides. Both are in the cocoa-growing west of the world's top producer in a region where fighting is complicated by the presence of Liberians on both sides.",false
0,1958081,1958144,"The technology-laced Nasdaq Composite Index .IXIC ended off 8.15 points, or 0.49 percent, at 1,644.03.","The broader Standard & Poor's 500 Index .SPX advanced 2 points, or 0.24 percent, to 977.","The technology-laced Nasdaq Composite Index .IXIC ended off 8.15 points, or 0.49 percent, at 1,644.03. The broader Standard & Poor's 500 Index .SPX advanced 2 points, or 0.24 percent, to 977.",false
1,3118767,3118719,"Daughter Renee Jackson said she often made ""huge pots of, like, beans and rice with, like, meat and casseroles"" for the whole family.","Their biological daughter Renee Jackson, 29, said she made huge pots of beans and rice, and meat and casseroles.","Daughter Renee Jackson said she often made ""huge pots of, like, beans and rice with, like, meat and casseroles"" for the whole family. Their biological daughter Renee Jackson, 29, said she made huge pots of beans and rice, and meat and casseroles.",true
1,2980078,2980349,The weapon turned out to be a Halloween toy.,"It turned out that the ""weapon"" was part of a Halloween costume.","The weapon turned out to be a Halloween toy. It turned out that the ""weapon"" was part of a Halloween costume.",true
1,2199099,2199074,Illinois State Police accident reconstruction experts were investigating the cause.,"State Police were investigating, Vazzi said.","Illinois State Police accident reconstruction experts were investigating the cause. State Police were investigating, Vazzi said.",true
1,1910298,1910189,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market. Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.",true
1,2741792,2741869,"Power5, like Power4, includes two processor cores in a single slice of silicon.","Like the Power4, the Power5 contains two processor cores on one chip.","Power5, like Power4, includes two processor cores in a single slice of silicon. Like the Power4, the Power5 contains two processor cores on one chip.",true
1,1638113,1638056,"Under Mexican law, bounty hunting is considered a form of kidnapping.","Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.","Under Mexican law, bounty hunting is considered a form of kidnapping. Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.",true
1,358224,358241,"Roxio, which is based in Santa Clara, Calif., would get access to the music libraries of the major labels and the Pressplay distribution system.","Roxio, would get access to more than 300,000 tracks from the music libraries of the major labels, and the Pressplay distribution system.","Roxio, which is based in Santa Clara, Calif., would get access to the music libraries of the major labels and the Pressplay distribution system. Roxio, would get access to more than 300,000 tracks from the music libraries of the major labels, and the Pressplay distribution system.",true
1,1782250,1782593,Recall proponents claim to have turned in more than 1.6 million signatures.,Recall sponsors say they have submitted 1.6 million signatures.,Recall proponents claim to have turned in more than 1.6 million signatures. Recall sponsors say they have submitted 1.6 million signatures.,true
0,2543134,2543228,But the prime minister told the BBC he wasn't bothered by polls and that he would continue to do what he believed to be right.,"He said he wasn't bothered by polls and that he would continue to do what he believed to be right, in both foreign and domestic policy.","But the prime minister told the BBC he wasn't bothered by polls and that he would continue to do what he believed to be right. He said he wasn't bothered by polls and that he would continue to do what he believed to be right, in both foreign and domestic policy.",false
1,871476,871541,"His advice to the House Republicans is to pass it, to send it to him, so he can sign it.","The president's ""advice to the House Republicans is to pass it, to send it to him, so he can sign it,"" said White House spokesman Ari Fleischer.","His advice to the House Republicans is to pass it, to send it to him, so he can sign it. The president's ""advice to the House Republicans is to pass it, to send it to him, so he can sign it,"" said White House spokesman Ari Fleischer.",true
1,14485,14516,The March downturn was the only break in what has been broad growth in services for the past 15 months.,A downturn in services activity in March was the only break in what has been broad growth in services for the past 15 months.,The March downturn was the only break in what has been broad growth in services for the past 15 months. A downturn in services activity in March was the only break in what has been broad growth in services for the past 15 months.,true
1,758287,758501,"Under the legislation, a physician who performs the procedure could face up to two years in prison.","Physicians who perform the procedure would face up to two years in prison, under the bill.","Under the legislation, a physician who performs the procedure could face up to two years in prison. Physicians who perform the procedure would face up to two years in prison, under the bill.",true
1,20923,20886,United already has paid the city $34 million in penalties for missing the first round of employment targets.,United has paid $34 million in penalties for failing to meet employment targets.,United already has paid the city $34 million in penalties for missing the first round of employment targets. United has paid $34 million in penalties for failing to meet employment targets.,true
0,3327147,3327230,Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards.,Lord of the Rings director Peter Jackson and longtime companion Fran Walsh.,Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards. Lord of the Rings director Peter Jackson and longtime companion Fran Walsh.,false
1,1590753,1590946,"Tisha Kresler, a spokeswoman for Global Crossing, declined to comment.",A Global Crossing representative had no immediate comment.,"Tisha Kresler, a spokeswoman for Global Crossing, declined to comment. A Global Crossing representative had no immediate comment.",true
1,2328722,2329008,"Once identified, remains of terrorists are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan.","Once identified, terrorist remains are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan where the unidentified remains are stored.","Once identified, remains of terrorists are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan. Once identified, terrorist remains are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan where the unidentified remains are stored.",true
1,1143990,1144182,It would have been the first time in Texas history that the comptroller had not certified the budget.,Strayhorn said it was the first time in Texas history a comptroller had not certified the appropriations act.,It would have been the first time in Texas history that the comptroller had not certified the budget. Strayhorn said it was the first time in Texas history a comptroller had not certified the appropriations act.,true
0,3013559,3013501,"Aside from meeting Chinese Premier Wen Jiabao on the sidelines of the Forum, Mr Goh also met Pakistani President Pervez Musharraf and Tajikistan President Emomali Sharipovich Rakhmonov.","On the sidelines of the Bo'ao forum, Mr Goh also met Pakistani President Pervez Musharraf and held talks with Tajikistan President Emomali Sharipovich Rakhmonov.","Aside from meeting Chinese Premier Wen Jiabao on the sidelines of the Forum, Mr Goh also met Pakistani President Pervez Musharraf and Tajikistan President Emomali Sharipovich Rakhmonov. On the sidelines of the Bo'ao forum, Mr Goh also met Pakistani President Pervez Musharraf and held talks with Tajikistan President Emomali Sharipovich Rakhmonov.",false
0,1946147,1946054,"Deviant cannibalistic tendencies were the primary motivation for the murders, and Brown's body was mutilated, authorities said.","They were killed over a few days in April 2001 and ""deviant cannibalistic tendencies"" were the primary motivation for the murders, authorities said.","Deviant cannibalistic tendencies were the primary motivation for the murders, and Brown's body was mutilated, authorities said. They were killed over a few days in April 2001 and ""deviant cannibalistic tendencies"" were the primary motivation for the murders, authorities said.",false
0,3391807,3391585,"He is a brother to three-year-old Mia, from Kate's first marriage, to film producer Jim Threapleton.","Winslet, 28, has a three-year-old daughter Mia by her first husband, British film producer Jim Threapleton.","He is a brother to three-year-old Mia, from Kate's first marriage, to film producer Jim Threapleton. Winslet, 28, has a three-year-old daughter Mia by her first husband, British film producer Jim Threapleton.",false
0,2413963,2414227,"I'm disgusted, physically sick in the stomach, said Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.","The whole thing is a travesty, fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.","I'm disgusted, physically sick in the stomach, said Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association. The whole thing is a travesty, fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.",false
1,3104386,3104362,"Shares in Wal-Mart closed at $58.28, up 16 cents, in Tuesday trading on the New York Stock Exchange.",Wal-Mart shares rose 16 cents to close at $58.28 on the New York Stock Exchange.,"Shares in Wal-Mart closed at $58.28, up 16 cents, in Tuesday trading on the New York Stock Exchange. Wal-Mart shares rose 16 cents to close at $58.28 on the New York Stock Exchange.",true
0,1799475,1799424,"She also thanked her boyfriend, Sgt. Ruben Contreras, who was sitting next to the stage.","And she has a boyfriend, officials said: Sgt. Ruben Contreras, who sat with her family today.","She also thanked her boyfriend, Sgt. Ruben Contreras, who was sitting next to the stage. And she has a boyfriend, officials said: Sgt. Ruben Contreras, who sat with her family today.",false
1,1630585,1630657,Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites.,Some are also used to send spam e-mail messages to boost traffic to the sites.,Some of the computers also are used to send spam e-mail messages to drum up traffic to the sites. Some are also used to send spam e-mail messages to boost traffic to the sites.,true
1,380372,380360,Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs.,"What's more, companies are not feeling confident enough to replace older PCs, the analyst firm said.","Gartner analysts said that businesses are not yet feeling confident enough to upgrade corporate PCs. What's more, companies are not feeling confident enough to replace older PCs, the analyst firm said.",true
0,20391,20375,This was double the $818 million reported for the first three months of 2001.,"Berkshire Hathaway made profits of $1.7 billion in the first three months of this year alone, its best performance.","This was double the $818 million reported for the first three months of 2001. Berkshire Hathaway made profits of $1.7 billion in the first three months of this year alone, its best performance.",false
0,3150800,3150832,"Analysts had expected 53 cents a share, according to research firm Thomson First Call.","Home Depot is expected to report earnings per share of 46 cents for the third quarter, according to Thomson First Call.","Analysts had expected 53 cents a share, according to research firm Thomson First Call. Home Depot is expected to report earnings per share of 46 cents for the third quarter, according to Thomson First Call.",false
1,763729,763570,"Of course I want to win again but I think it's worse when you've never won, because you are so anxious to win.","Of course, I want to win again, but I think it's worse when you have never won because you get anxious.
1	1708063	1708041	The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.	Operating revenues rose to $1.45 billion from $1.38 billion last year.
1	2455942	2455978	My decision today is not based on any one event.","Of course I want to win again but I think it's worse when you've never won, because you are so anxious to win. Of course, I want to win again, but I think it's worse when you have never won because you get anxious.
1	1708063	1708041	The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.	Operating revenues rose to $1.45 billion from $1.38 billion last year.
1	2455942	2455978	My decision today is not based on any one event.",true
0,1848001,1848224,"Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras.",Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.,"Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras. Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.",false
1,2923683,2923676,"CIA Director George Tenet said the two men were ""defined by dedication and courage.""","[They] were defined by dedication and courage, said the CIA's director George Tenet.","CIA Director George Tenet said the two men were ""defined by dedication and courage."" [They] were defined by dedication and courage, said the CIA's director George Tenet.",true
0,2686749,2686713,"In recent years, he served on the faculty of the Manhattan School of Music.",Mr. Istomin was on the piano faculty of the Manhattan School of Music and participated in Professional Training Workshops at Carnegie Hall.,"In recent years, he served on the faculty of the Manhattan School of Music. Mr. Istomin was on the piano faculty of the Manhattan School of Music and participated in Professional Training Workshops at Carnegie Hall.",false
1,2309397,2309420,"We are very pleased that the court dismissed the vast majority of the plaintiff's claims, Coke spokeswoman Sonya Soutus said.","We are very pleased that the court dismissed the vast majority of the plaintiff's claims, said Coke spokesman Ben Deutsch.","We are very pleased that the court dismissed the vast majority of the plaintiff's claims, Coke spokeswoman Sonya Soutus said. We are very pleased that the court dismissed the vast majority of the plaintiff's claims, said Coke spokesman Ben Deutsch.",true
0,71277,71611,"The seizure occurred at 4am on March 18, just hours before the first American air assault.",The seizure at 4 a.m. on March 18 was completed before employees showed up for work that day.,"The seizure occurred at 4am on March 18, just hours before the first American air assault. The seizure at 4 a.m. on March 18 was completed before employees showed up for work that day.",false
1,586478,586493,"Before completion, the group will take surplus cash of 16.5m from TCG to reduce its net borrowings.","Prior to completion, CCG said it will also extract surplus cash of $27 million to reduce net borrowings.","Before completion, the group will take surplus cash of 16.5m from TCG to reduce its net borrowings. Prior to completion, CCG said it will also extract surplus cash of $27 million to reduce net borrowings.",true
0,2085357,2085436,"When a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez agreed they should notify police, who then arrested him.","After a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez, who was at the auto shop, agreed they should notify police.","When a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez agreed they should notify police, who then arrested him. After a mechanic found 33 pounds of marijuana in a secret compartment, Rodriguez, who was at the auto shop, agreed they should notify police.",false
0,1616174,1616206,"Bob Richter, a spokesman for House Speaker Tom Craddick, had no comment about the ruling.","Bob Richter, spokesman for Craddick, R-Midland, said the speaker had not seen the ruling and could not comment.","Bob Richter, a spokesman for House Speaker Tom Craddick, had no comment about the ruling. Bob Richter, spokesman for Craddick, R-Midland, said the speaker had not seen the ruling and could not comment.",false
1,667083,666922,"We make no apologies for finding every legal way possible to protect the American public from further terrorist attack, Barbara Comstock said.","We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks, said Barbara Comstock, Ashcroft's press secretary.","We make no apologies for finding every legal way possible to protect the American public from further terrorist attack, Barbara Comstock said. We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks, said Barbara Comstock, Ashcroft's press secretary.",true
1,3409440,3409470,No rabies vaccine is available for humans in Zimbabwe and if it was it would be too expensive for most bitten by infected dogs.,"Health professionals say there is no rabies vaccine for humans in Zimbabwe and, even if it was available, it is too expensive for most bitten by infected dogs.","No rabies vaccine is available for humans in Zimbabwe and if it was it would be too expensive for most bitten by infected dogs. Health professionals say there is no rabies vaccine for humans in Zimbabwe and, even if it was available, it is too expensive for most bitten by infected dogs.",true
1,358546,358608,"That means that if the planet is in a season, it will continue to brighten for the next 20 years.","If what scientists are observing is truly seasonal change, the planet will continue to brighten for another 20 years.","That means that if the planet is in a season, it will continue to brighten for the next 20 years. If what scientists are observing is truly seasonal change, the planet will continue to brighten for another 20 years.",true
1,2980386,2980142,"U.S. Capitol Police Chief Terrance Gainer said the incident resulted from ""two staff members bringing in Halloween costumes.""",U.S. Capitol Police Chief Terrance Gainer said ``two staff members bringing in Halloween costumes'' were responsible.,"U.S. Capitol Police Chief Terrance Gainer said the incident resulted from ""two staff members bringing in Halloween costumes."" U.S. Capitol Police Chief Terrance Gainer said ``two staff members bringing in Halloween costumes'' were responsible.",true
1,1570830,1570961,Schering-Plough shares fell 72 cents to close at $18.34 on the New York Stock Exchange.,"The shares fell 72 cents, or 3.8 percent, to $18.34 Monday on the New York Stock Exchange.","Schering-Plough shares fell 72 cents to close at $18.34 on the New York Stock Exchange. The shares fell 72 cents, or 3.8 percent, to $18.34 Monday on the New York Stock Exchange.",true
0,1521034,1520582,"White, who had suffered kidney failure from years of high blood pressure, died at Cedars-Sinai Medical Center around 9:30 a.m., said manager Ned Shankman.","White, who had kidney failure from years of high blood pressure, had been undergoing dialysis and had been hospitalized since a September stroke.","White, who had suffered kidney failure from years of high blood pressure, died at Cedars-Sinai Medical Center around 9:30 a.m., said manager Ned Shankman. White, who had kidney failure from years of high blood pressure, had been undergoing dialysis and had been hospitalized since a September stroke.",false
0,284798,284937,"The commission must work out the plan's details, but the average residential customer paying $840 a year would get a savings of about $30 annually.",An average residential customer paying $840 a year for electricity could see a savings of $30 annually.,"The commission must work out the plan's details, but the average residential customer paying $840 a year would get a savings of about $30 annually. An average residential customer paying $840 a year for electricity could see a savings of $30 annually.",false
1,711058,711195,"Such communication will help adult smokers make more informed choices, company vice president Richard Verheij told a House Energy and Commerce subcommittee at a separate hearing.","Such communication will help adult smokers make more informed choices, company vice president Richard Verheij told a separate hearing, before a House Energy and Commerce subcommittee.","Such communication will help adult smokers make more informed choices, company vice president Richard Verheij told a House Energy and Commerce subcommittee at a separate hearing. Such communication will help adult smokers make more informed choices, company vice president Richard Verheij told a separate hearing, before a House Energy and Commerce subcommittee.",true
1,2327949,2327686,"In December 1998, a 33-year-old woman died when she was hit by a metal cleat that came loose from the Columbia sailing ship.","In 1998, a 33-year-old man died after he was struck by a metal cleat at the Columbia ship attraction.","In December 1998, a 33-year-old woman died when she was hit by a metal cleat that came loose from the Columbia sailing ship. In 1998, a 33-year-old man died after he was struck by a metal cleat at the Columbia ship attraction.",true
