paraphrase,id1,id2,sentence1,sentence2,text,is_paraphrase
1,2716850,2716882,"It will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software, the mobile operator said.","According to the company, it will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software.","It will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software, the mobile operator said. According to the company, it will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software.",True
0,2587656,2587753,Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for.,"Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.","Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for. Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.",False
1,3175893,3176113,The Swiss franc rose nearly a third of a centime against the dollar and was last at 1.2998 <CHF=> to the greenback.,The Swiss franc rose three quarters of a percent against the dollar and was last at 1.2980 to the greenback.,The Swiss franc rose nearly a third of a centime against the dollar and was last at 1.2998 <CHF=> to the greenback. The Swiss franc rose three quarters of a percent against the dollar and was last at 1.2980 to the greenback.,True
0,1922314,1922508,"Andy Savage, who is representing Renee Britt, asked the jurors to ""give her a fair shake.","Andy Savage, who is representing Renee Britt, said she is undereducated and has some mental problems herself.","Andy Savage, who is representing Renee Britt, asked the jurors to ""give her a fair shake. Andy Savage, who is representing Renee Britt, said she is undereducated and has some mental problems herself.",False
1,2570300,2570358,He later learned that the incident was caused by the Concorde's sonic boom.,He later found out the alarming incident had been caused by Concorde's powerful sonic boom.,He later learned that the incident was caused by the Concorde's sonic boom. He later found out the alarming incident had been caused by Concorde's powerful sonic boom.,True
0,1741477,1742080,A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday.,The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica.,A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday. The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica.,False
1,2545545,2545504,They used discarded skin from consenting patients who had undergone surgery and exposed it to UVA light at intensities similar to that of sunlight.,Sanders and colleagues at RAFT exposed skin samples removed from consenting patients during surgery to UVA light at intensities similar to that of sunlight.,They used discarded skin from consenting patients who had undergone surgery and exposed it to UVA light at intensities similar to that of sunlight. Sanders and colleagues at RAFT exposed skin samples removed from consenting patients during surgery to UVA light at intensities similar to that of sunlight.,True
1,2933343,2933396,"The attack on the al-Rashid Hotel, during the visit of Deputy Defence Secretary Paul Wolfowitz underscores the nature of the problem.","The attack on the Rashid Hotel on Sunday, during the visit of the deputy secretary of defense, Paul D. Wolfowitz, underscores the nature of the problem.","The attack on the al-Rashid Hotel, during the visit of Deputy Defence Secretary Paul Wolfowitz underscores the nature of the problem. The attack on the Rashid Hotel on Sunday, during the visit of the deputy secretary of defense, Paul D. Wolfowitz, underscores the nature of the problem.",True
0,816867,816831,Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board.,"He replaces Leland Brendsel, 61, who retired as chairman and chief executive.","Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board. He replaces Leland Brendsel, 61, who retired as chairman and chief executive.",False
0,1308358,1308468,The blaze was only 5 percent contained early Monday.,"The blaze, started by lightning June 6, is considered 95 percent contained.","The blaze was only 5 percent contained early Monday. The blaze, started by lightning June 6, is considered 95 percent contained.",False
1,3271547,3271275,"The United States welcomes a greater NATO role in Iraq's stabilisation, Powell said, according to the text of prepared remarks seen by Reuters.","The United States welcomes a greater NATO role in Iraq's stabilization, Mr. Powell said in a speech to fellow NATO ministers.","The United States welcomes a greater NATO role in Iraq's stabilisation, Powell said, according to the text of prepared remarks seen by Reuters. The United States welcomes a greater NATO role in Iraq's stabilization, Mr. Powell said in a speech to fellow NATO ministers.",True
1,2206822,2206552,"Nearly 2,000 pages of transcripts were ordered to be made public after a legal action by the New York Times.",The emotional communications were made public after a legal skirmish between the authority and The New York Times.,"Nearly 2,000 pages of transcripts were ordered to be made public after a legal action by the New York Times. The emotional communications were made public after a legal skirmish between the authority and The New York Times.",True
0,259989,260054,"These despicable acts were committed by killers whose only faith is hate, Bush said, adding that the United States will find the killers.",These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice.,"These despicable acts were committed by killers whose only faith is hate, Bush said, adding that the United States will find the killers. These despicable acts were committed by killers whose only faith is hate and the United States will find the killers and they will learn the meaning of American justice.",False
1,2298330,2298202,The four fund companies named by Spitzer each said they're cooperating with his investigation.,All the fund companies have said they are cooperating with Spitzer's probe.,The four fund companies named by Spitzer each said they're cooperating with his investigation. All the fund companies have said they are cooperating with Spitzer's probe.,True
1,424456,424522,"Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... (how) he left the company, Mr Argus said.","Mr Gilbertson would have been entitled to these (pension) payments irrespective of the circumstances in which he left the company, Mr Argus said.","Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... (how) he left the company, Mr Argus said. Mr Gilbertson would have been entitled to these (pension) payments irrespective of the circumstances in which he left the company, Mr Argus said.",True
1,1141359,1141157,He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops.,He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.,He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops. He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.,True
1,2482633,2482523,"US District Judge William M. Hoeveler's removal by his superior was a victory for US Sugar Corp., which led the fight for his ouster.","U.S. District Judge William M. Hoeveler's removal by his superior was a victory for U.S. Sugar Corp., which led the fight against Hoeveler.","US District Judge William M. Hoeveler's removal by his superior was a victory for US Sugar Corp., which led the fight for his ouster. U.S. District Judge William M. Hoeveler's removal by his superior was a victory for U.S. Sugar Corp., which led the fight against Hoeveler.",True
0,405201,405182,"Wind River also cut costs, reducing first-quarter operating expenses by 28 percent to $47.1 million.",Operating expenses fell 28 percent to $47.1 million in the first quarter from $65.8 million a year earlier.,"Wind River also cut costs, reducing first-quarter operating expenses by 28 percent to $47.1 million. Operating expenses fell 28 percent to $47.1 million in the first quarter from $65.8 million a year earlier.",False
1,1650194,1650317,Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's in Texas.,Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida.,Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's in Texas. Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida.,True
0,2595060,2594823,"The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.","The broad Standard & Poor's 500 Index .SPX gained 11.22 points, or 1.13 percent, at 1,007.19.","The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent. The broad Standard & Poor's 500 Index .SPX gained 11.22 points, or 1.13 percent, at 1,007.19.",False
1,1536566,1536602,"On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund.","On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.","On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund. On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.",True
0,2631971,2632114,The nine largest airlines had $75.4 billion in revenue last year.,"Since Sept. 11, 2001, the six largest airlines have lost a combined $18 billion.","The nine largest airlines had $75.4 billion in revenue last year. Since Sept. 11, 2001, the six largest airlines have lost a combined $18 billion.",False
0,1686539,1686168,"That fire, the largest wildfire in state history, charred 469,000 acres and destroyed 491 homes in surrounding communities.","That fire devastated timber on the reservation, while charring 469,000 acres and destroying 491 homes in surrounding communities.","That fire, the largest wildfire in state history, charred 469,000 acres and destroyed 491 homes in surrounding communities. That fire devastated timber on the reservation, while charring 469,000 acres and destroying 491 homes in surrounding communities.",False
1,1910298,1910189,Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market.,"Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.","Shares of Microsoft fell 1 cent to close at $25.65 on the Nasdaq Stock Market. Microsoft shares (MSFT: news, chart, profile) fell 1 cent to close at $25.65.",True
0,2614947,2614904,"The premium edition adds OfficeFront Page 2003, Acceleration Server 2000, and SQL Server 2000.","The premium edition adds ISA Server, SQL Server and a specialized edition of BizTalk 2004.","The premium edition adds OfficeFront Page 2003, Acceleration Server 2000, and SQL Server 2000. The premium edition adds ISA Server, SQL Server and a specialized edition of BizTalk 2004.",False
1,2305921,2305729,"And Forrester forecasts that on-demand movie distribution will generate $1.4bn by 2005, while revenue from DVDs and tapes will decline by eight per cent.","On-demand movie distribution will generate $1.4 billion by 2005, and revenue from DVDs and tapes will decline 8 percent, Forrester predicted.","And Forrester forecasts that on-demand movie distribution will generate $1.4bn by 2005, while revenue from DVDs and tapes will decline by eight per cent. On-demand movie distribution will generate $1.4 billion by 2005, and revenue from DVDs and tapes will decline 8 percent, Forrester predicted.",True
1,881610,881572,"Even the pizza man took part, delivering a flier with the missing girl's picture along with the pizza and a two-liter bottle of Pepsi to Cruz's house.","Even the pizza delivery took part, unwittingly delivering a leaflet with the missing girl's picture during his run to Cruz's house.","Even the pizza man took part, delivering a flier with the missing girl's picture along with the pizza and a two-liter bottle of Pepsi to Cruz's house. Even the pizza delivery took part, unwittingly delivering a leaflet with the missing girl's picture during his run to Cruz's house.",True
1,1258293,1258203,"Roberts said he didn't think excess inventory showed up in Avery's first quarter, although it might explain the drop and quick recovery in sales this quarter.","Roberts said he didn't think excess inventory showed up in Avery's March quarter, although it could explain the drop and quick recovery in sales during the current quarter.","Roberts said he didn't think excess inventory showed up in Avery's first quarter, although it might explain the drop and quick recovery in sales this quarter. Roberts said he didn't think excess inventory showed up in Avery's March quarter, although it could explain the drop and quick recovery in sales during the current quarter.",True
1,822726,822816,"I never thought I'd write these words, but here goes: I miss Vin Diesel.","I never thought I'd say this, but I almost missed Vin Diesel at first.","I never thought I'd write these words, but here goes: I miss Vin Diesel. I never thought I'd say this, but I almost missed Vin Diesel at first.",True
0,2564665,2564687,"A senior law enforcement official, discussing the case on grounds of anonymity, identified the suspect as Ahmed Mehalba.","The official, describing the apprehension at Boston's Logan International Airport, identified the suspect as Ahmed Mehalba.","A senior law enforcement official, discussing the case on grounds of anonymity, identified the suspect as Ahmed Mehalba. The official, describing the apprehension at Boston's Logan International Airport, identified the suspect as Ahmed Mehalba.",False
0,197853,197784,The dollar's slide against the yen was curbed by wariness that Japanese authorities could intervene to stem the yen's rise.,"Despite hefty losses against the euro, the dollar's slide versus the yen was curbed by wariness that Japanese authorities could intervene to stem the yen's rise.","The dollar's slide against the yen was curbed by wariness that Japanese authorities could intervene to stem the yen's rise. Despite hefty losses against the euro, the dollar's slide versus the yen was curbed by wariness that Japanese authorities could intervene to stem the yen's rise.",False
1,2920008,2920256,Mr. Kozlowski contends that the event included business and that some of those attending were Tyco employees.,Mr. Kozlowski contends that the event was in large part a business function.,Mr. Kozlowski contends that the event included business and that some of those attending were Tyco employees. Mr. Kozlowski contends that the event was in large part a business function.,True
1,2495623,2495427,"Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.","The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.","Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1. The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.",True
1,2674986,2674800,"The songs are on offer for 99 cents each, or $9.99 for an album.",The company will offer songs for 99 cents and albums for $9.95.,"The songs are on offer for 99 cents each, or $9.99 for an album. The company will offer songs for 99 cents and albums for $9.95.",True
0,1487245,1487166,I loved the Brazilian music I played.,"I've played Brazilian music, but I'm not Brazilian.
1	1997704	1997857	The book, scheduled for release next month, is described by Franken as a criticism of right-wing leaders and media spokesmen.	The book, scheduled for publication next month, has been described by Franken as a criticism of right wing leaders and media spokespeople.
1	1758028	1758256	Federal investigators are looking for possible connections between the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week.	Federal agents said Friday they are investigating the thefts of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week.
1	2566398	2566564	The affidavit said British customs officials stopped al-Amoudi at Heathrow Airport last month when he was attempting to travel to Damascus, Syria.	The affidavit says al-Amoudi was detained Aug. 16 attempting to travel from London to Damascus, Syria.
1	3409469	3409439	New"" farmers say they have increased the numbers of dogs they keep for ""protection"" but former farmers say the packs are used to hunt depleted wildlife.","I loved the Brazilian music I played. I've played Brazilian music, but I'm not Brazilian.
1	1997704	1997857	The book, scheduled for release next month, is described by Franken as a criticism of right-wing leaders and media spokesmen.	The book, scheduled for publication next month, has been described by Franken as a criticism of right wing leaders and media spokespeople.
1	1758028	1758256	Federal investigators are looking for possible connections between the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week.	Federal agents said Friday they are investigating the thefts of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week.
1	2566398	2566564	The affidavit said British customs officials stopped al-Amoudi at Heathrow Airport last month when he was attempting to travel to Damascus, Syria.	The affidavit says al-Amoudi was detained Aug. 16 attempting to travel from London to Damascus, Syria.
1	3409469	3409439	New"" farmers say they have increased the numbers of dogs they keep for ""protection"" but former farmers say the packs are used to hunt depleted wildlife.",False
1,423224,423238,"Mills affected by Thursdays announcement are sawmills in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash.","They are located in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash.","Mills affected by Thursdays announcement are sawmills in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash. They are located in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash.",True
0,1244546,1244687,History will remember the University of Washington's Dr. Belding Scribner as the man who has saved more than a million lives by making long-term kidney dialysis possible.,"Dr. Belding Scribner, inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives, has died in Seattle at age 82.","History will remember the University of Washington's Dr. Belding Scribner as the man who has saved more than a million lives by making long-term kidney dialysis possible. Dr. Belding Scribner, inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives, has died in Seattle at age 82.",False
0,2300695,2300608,The ministers also intend to initiate plans for a national centre for disease control.,The health ministers also announced plans for healthy living and tobacco control strategies.,The ministers also intend to initiate plans for a national centre for disease control. The health ministers also announced plans for healthy living and tobacco control strategies.,False
0,221078,221002,"U.S. Airways ordered 85 Bombardier jets with 50 seats and 75 seats and 85 Embraer jets with 70 seats, it said in a release.","Bombardier and Embraer will each deliver 85 jets by September 2006, U.S. Airways said in a release.","U.S. Airways ordered 85 Bombardier jets with 50 seats and 75 seats and 85 Embraer jets with 70 seats, it said in a release. Bombardier and Embraer will each deliver 85 jets by September 2006, U.S. Airways said in a release.",False
1,2052090,2052224,Shellfire could be heard in the background as Ghafar spoke by satellite telephone.,"As he spoke by satellite phone, shellfire could be heard in the background.","Shellfire could be heard in the background as Ghafar spoke by satellite telephone. As he spoke by satellite phone, shellfire could be heard in the background.",True
0,1353356,1353174,"Biotech products, if anything, may be safer than conventional products because of all the testing, Fraley said, adding that 18 countries have adopted biotechnology.","Biotech products, if anything, may be safer than conventional products because of all the testing, said Robert Fraley, Monsanto's executive vice president.","Biotech products, if anything, may be safer than conventional products because of all the testing, Fraley said, adding that 18 countries have adopted biotechnology. Biotech products, if anything, may be safer than conventional products because of all the testing, said Robert Fraley, Monsanto's executive vice president.",False
1,759364,758770,"I know of no pressure, said Mr. Feith, the under secretary of defense for policy.","I know of nobody who pressured anybody, Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing.","I know of no pressure, said Mr. Feith, the under secretary of defense for policy. I know of nobody who pressured anybody, Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing.",True
1,1810461,1810405,"Dotson, 21, admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him,"" according to an arrest warrant released yesterday.","According to an arrest warrant released Tuesday, Dotson admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him.""","Dotson, 21, admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him,"" according to an arrest warrant released yesterday. According to an arrest warrant released Tuesday, Dotson admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him.""",True
1,1503208,1503173,"One of the Oregon species was acclimated to a temperature of 65, but survived until the aquarium temperature reached 87.","One of the Oregon species was acclimated to a temperature of 65 (18.33 Celsius), but survived until the aquarium temperature reached 87 (30.56 Celsius).","One of the Oregon species was acclimated to a temperature of 65, but survived until the aquarium temperature reached 87. One of the Oregon species was acclimated to a temperature of 65 (18.33 Celsius), but survived until the aquarium temperature reached 87 (30.56 Celsius).",True
1,1970948,1970905,This is the first time in the United States that five whales have been released simultaneously from a single stranding incident.,"Today, the experts will perform the United States' first simultaneous release of five whales from a single stranding incident.","This is the first time in the United States that five whales have been released simultaneously from a single stranding incident. Today, the experts will perform the United States' first simultaneous release of five whales from a single stranding incident.",True
1,161959,161850,"E Ink is one of several groups trying to develop electronic ""paper"" for e-newspapers and e-books, and other uses - even clothing with computer screens sewn into it.","E Ink is one of several companies working to develop electronic ""paper"" for e-newspapers and e-books, and other possible applications _ even clothing with computer screens sewn into it.","E Ink is one of several groups trying to develop electronic ""paper"" for e-newspapers and e-books, and other uses - even clothing with computer screens sewn into it. E Ink is one of several companies working to develop electronic ""paper"" for e-newspapers and e-books, and other possible applications _ even clothing with computer screens sewn into it.",True
0,126766,126736,"But it now has 600 fewer stores - about 1,500 in all - and a $2 billion loan to compete against bigger merchants.","It now has 600 fewer stores -- about 1,500 in all -- and a $2 billion loan.","But it now has 600 fewer stores - about 1,500 in all - and a $2 billion loan to compete against bigger merchants. It now has 600 fewer stores -- about 1,500 in all -- and a $2 billion loan.",False
1,872807,872885,Freddie Mac shares were down more than 16 per cent at $50.18 at midday yesterday.,"Freddie Mac shares were off $7.87, or 13.2 percent, at $52 in midday trading on the New York Stock Exchange.","Freddie Mac shares were down more than 16 per cent at $50.18 at midday yesterday. Freddie Mac shares were off $7.87, or 13.2 percent, at $52 in midday trading on the New York Stock Exchange.",True
1,47037,47072,"Some 660 prisoners from 42 countries, including Canada, are held, many captured during the war against in Afghanistan the al-Qaida network.","Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay, many captured during the war against Al Qaeda in Afghanistan.","Some 660 prisoners from 42 countries, including Canada, are held, many captured during the war against in Afghanistan the al-Qaida network. Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay, many captured during the war against Al Qaeda in Afghanistan.",True
1,516067,515977,"We must not engage in borough warfare, Thompson testified at a budget hearing by the City Council's Finance Committee.","We must not engage in borough warfare, the Comptroller William Thompson told the Council, according to his written testimony.","We must not engage in borough warfare, Thompson testified at a budget hearing by the City Council's Finance Committee. We must not engage in borough warfare, the Comptroller William Thompson told the Council, according to his written testimony.",True
1,2113152,2112911,"U.S. District Judge Denny Chin said Fox's claim was ""wholly without merit, both factually and legally.""","This case is wholly without merit, both factually and legally, Chin said.","U.S. District Judge Denny Chin said Fox's claim was ""wholly without merit, both factually and legally."" This case is wholly without merit, both factually and legally, Chin said.",True
1,1849916,1849885,"Samudra, 33, a textile salesman, is also charged with the church bombings across Indonesia on Christmas Eve, 2000, in which 19 people died.","Samudra, 33, a textile salesman, is also charged with a series of church bombings across Indonesia on Christmas Eve, 2000, when 19 people were killed.","Samudra, 33, a textile salesman, is also charged with the church bombings across Indonesia on Christmas Eve, 2000, in which 19 people died. Samudra, 33, a textile salesman, is also charged with a series of church bombings across Indonesia on Christmas Eve, 2000, when 19 people were killed.",True
1,1277539,1277527,"At community colleges, tuition will jump to $2,800 from $2,500.","Community college students will see their tuition rise by $300 to $2,800 or 12 percent.","At community colleges, tuition will jump to $2,800 from $2,500. Community college students will see their tuition rise by $300 to $2,800 or 12 percent.",True
1,1606495,1606619,"Bush also hoped to polish his anti-AIDS credentials in Uganda, which has been hailed as an African pioneer in fighting the killer disease.",President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic.,"Bush also hoped to polish his anti-AIDS credentials in Uganda, which has been hailed as an African pioneer in fighting the killer disease. President Bush flies to Uganda Friday hoping to polish his anti- AIDS credentials in a country hailed as an African pioneer in fighting the epidemic.",True
1,2842562,2842582,The show's closure affected third-quarter earnings per share by a penny.,The company said this impacted earnings by a penny a share.,The show's closure affected third-quarter earnings per share by a penny. The company said this impacted earnings by a penny a share.,True
0,3328335,3328020,"Beagle 2 has no propulsion system of its own; it is ""in the hands of Mr Newton now"", as an astronaut once put it.","It is ""in the hands of Mr Newton"" as a US space agency (Nasa) astronaut once put it.","Beagle 2 has no propulsion system of its own; it is ""in the hands of Mr Newton now"", as an astronaut once put it. It is ""in the hands of Mr Newton"" as a US space agency (Nasa) astronaut once put it.",False
1,1444773,1445053,The American Film Institute recently named her the top female screen legend.,In 1999 the American Film Institute named Hepburn as the 20th century's greatest screen actress.,The American Film Institute recently named her the top female screen legend. In 1999 the American Film Institute named Hepburn as the 20th century's greatest screen actress.,True
0,3016169,3016111,Novell is acquiring SuSe Linux in a $210 million cash deal subject to regulatory approval.,Linux company SuSE was today acquired by Novell in a $210 million all-cash deal.,Novell is acquiring SuSe Linux in a $210 million cash deal subject to regulatory approval. Linux company SuSE was today acquired by Novell in a $210 million all-cash deal.,False
0,914018,913889,"Currently, the state's congressional delegation is made up of 17 Democrats and 15 Republicans.","Although Republicans now hold every statewide office, the state's congressional delegation comprises 17 Democrats and 15 Republicans.","Currently, the state's congressional delegation is made up of 17 Democrats and 15 Republicans. Although Republicans now hold every statewide office, the state's congressional delegation comprises 17 Democrats and 15 Republicans.",False
1,103280,103431,Justice Minister Martin Cauchon and Prime Minister Jean Chrétien have both said the Liberal government will introduce legislation soon to decriminalize possession of small amounts of pot for personal use.,Justice Minister Martin Cauchon and Prime Minister Jean Chretien both have said the government will introduce legislation to decriminalize possession of small amounts of pot.,Justice Minister Martin Cauchon and Prime Minister Jean Chrétien have both said the Liberal government will introduce legislation soon to decriminalize possession of small amounts of pot for personal use. Justice Minister Martin Cauchon and Prime Minister Jean Chretien both have said the government will introduce legislation to decriminalize possession of small amounts of pot.,True
1,232420,232708,Rebels sought to consolidate their grip on a troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people.,Rebels consolidated their grip on a troubled northeastern Congolese town Tuesday as residents identified at least 112 dead after a week of fighting.,Rebels sought to consolidate their grip on a troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people. Rebels consolidated their grip on a troubled northeastern Congolese town Tuesday as residents identified at least 112 dead after a week of fighting.,True
0,3267822,3267949,"Intel Corp. narrowed its fourth-quarter sales estimate to the top end of earlier estimates Thursday, anticipating that customers will buy more personal computers during the key holiday season.","Intel Corp. narrowed its fourth-quarter sales estimate to the top end of earlier estimates Thursday, and announced it will take an accounting charge on one of its businesses.","Intel Corp. narrowed its fourth-quarter sales estimate to the top end of earlier estimates Thursday, anticipating that customers will buy more personal computers during the key holiday season. Intel Corp. narrowed its fourth-quarter sales estimate to the top end of earlier estimates Thursday, and announced it will take an accounting charge on one of its businesses.",False
1,1547600,1547406,"In Iraq, Sen. Pat Roberts, R-Kan., chairman of the intelligence committee, said on CNN's ""Late Edition"" Sunday, ""we're now fighting an anti-guerrilla ... effort.""","In Iraq, Sen. Pat Roberts (R-Kan.), chairman of the intelligence committee, said on CNN's ""Late Edition"" yesterday, ""we're now fighting an anti-guerrilla . . . effort.""","In Iraq, Sen. Pat Roberts, R-Kan., chairman of the intelligence committee, said on CNN's ""Late Edition"" Sunday, ""we're now fighting an anti-guerrilla ... effort."" In Iraq, Sen. Pat Roberts (R-Kan.), chairman of the intelligence committee, said on CNN's ""Late Edition"" yesterday, ""we're now fighting an anti-guerrilla . . . effort.""",True
1,1652149,1652120,A race observer sits in the passenger seat of the vehicle following the contestant car to record broken rules and track of the car's time.,A race observer sits in the passenger seat of the follow vehicle to record any broken rules and also keep track of the car's time.,A race observer sits in the passenger seat of the vehicle following the contestant car to record broken rules and track of the car's time. A race observer sits in the passenger seat of the follow vehicle to record any broken rules and also keep track of the car's time.,True
1,2409831,2409825,"United said the new airline will expand next year to 40 Airbus A320 jets, each seating 156 passengers.","United said it the new airline use 40 jets, each seating 156 passengers.","United said the new airline will expand next year to 40 Airbus A320 jets, each seating 156 passengers. United said it the new airline use 40 jets, each seating 156 passengers.",True
0,1396772,1396869,The group ambitiously expects to issue guidelines by the end of the year and release products by late 2004.,The group expects to roll out the first products by the second half of 2004.,The group ambitiously expects to issue guidelines by the end of the year and release products by late 2004. The group expects to roll out the first products by the second half of 2004.,False
0,2562000,2561942,"Previously, it had reported a profit of $12 million, or 0 cents a share, for that period.","Previously, it had reported a small profit of $12 million, or break-even on a per-share basis, for the period.","Previously, it had reported a profit of $12 million, or 0 cents a share, for that period. Previously, it had reported a small profit of $12 million, or break-even on a per-share basis, for the period.",False
1,1284150,1284173,"The new Finder puts a user's folders, hard drive, network servers, iDisk and removable media in one location, providing one-click access.","Panther's redesigned Finder navigation tool puts a user's favourite folders, hard drive, network servers, iDisk and removable media in one location.","The new Finder puts a user's folders, hard drive, network servers, iDisk and removable media in one location, providing one-click access. Panther's redesigned Finder navigation tool puts a user's favourite folders, hard drive, network servers, iDisk and removable media in one location.",True
0,1680556,1680381,There was no immediate response from North Korea or the United States.,North Korea has demanded one-to-one talks with the United States.,There was no immediate response from North Korea or the United States. North Korea has demanded one-to-one talks with the United States.,False
1,1467440,1467475,"Using bookmarks and back and forth buttons - we had about eighteen different things we had in mind for the browser,"" he told an industry audience in London yesterday.","Using bookmarks and back and forth buttons -- we had about eighteen different things we had in mind for the browser.""","Using bookmarks and back and forth buttons - we had about eighteen different things we had in mind for the browser,"" he told an industry audience in London yesterday. Using bookmarks and back and forth buttons -- we had about eighteen different things we had in mind for the browser.""",True
1,221462,221512,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings.,A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings. A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,True
1,684848,684557,"As Samudra sat down to hear the indictment, he looked over to his nine lawyers and shouted ``God is Great'' three times.","As he sat down to hear the indictment, Samudra looked over to his nine lawyers and shouted ""Takbir!"", or ""Proclaim!"", a religious rallying cry.","As Samudra sat down to hear the indictment, he looked over to his nine lawyers and shouted ``God is Great'' three times. As he sat down to hear the indictment, Samudra looked over to his nine lawyers and shouted ""Takbir!"", or ""Proclaim!"", a religious rallying cry.",True
1,1650317,1650169,Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida.,Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's conference in Texas.,Bond voiced disappointment that neither President Bush nor his brother attended the 2002 conference in Texas or the 2003 meeting in Florida. Bond also voiced his disappointment that neither President Bush nor his brother attended this conference in Florida or last year's conference in Texas.,True
